Customer ID,Age,Gender,Marital Status,Annual Income,Region,Policy ID,Policy Type,Policy Term,Premium Amount,Coverage Amount,Previous Claims Count,Policy Age,Claim ID,Claim Date,Claim Amount,Claim Type,Report Delay,Claim Status,High-Value Claim,Multiple Claims Indicator,Suspicious Region,Inconsistent Information,Third-Party Involvement,Fraudulent
adf2068e-77ba-4f39-8225-2e388b3262b1,45.0,Female,Single,54593.0,Martinezland,7935eea9-d264-40da-9502-8433d5579aa3,Home,7,2840.331719561832,30345,5,19,3e2a16c8-f2f2-417c-bf70-f026d85ab8a5,2024-11-29,,Medical,271,Pending,0,1,1,0,1,1
bae5b0d3-f3b1-4ccf-8750-2566eb1069c0,68.0,Female,Single,151541.0,Jacksonside,afd41e42-7753-4098-a1ca-00f662308ba8,Home,19,1341.8019913695994,433775,3,1,41a3b6ce-a02b-4539-b2bb-5480abb961d6,2021-08-12,19564.573009118925,Medical,290,Approved,1,1,1,1,1,0
c1b3b834-ca12-4926-87dd-63e80c9e5e56,47.0,Female,Divorced,153902.0,South Mary,3fb6155d-374b-4c9b-bc48-1a334a1d7ac0,Auto,5,1506.1522640188257,530546,9,10,1b0bdb8a-a0e3-43fa-8a70-e5bb401430b0,2023-07-23,67829.087677369,Accident,240,Pending,1,0,0,1,1,0
c4c3fc46-b597-4b9f-a8ac-63c1a51838cf,31.0,Female,Married,104411.0,West Antonio,6b551ecd-f60f-4348-a517-89d37b11bfa2,Auto,30,4431.626517607436,133590,1,17,2c270e19-0def-4a45-8127-beb1ebf56755,2023-08-01,23243.98022247134,Accident,192,Approved,1,1,0,0,0,0
c033f97e-55d0-4043-ad43-1a16030c279c,50.0,Male,Married,144981.0,Brennantown,1e1ee2f3-a882-4091-9b1f-ec77cee81ea3,Health,22,4271.445418214746,917790,2,27,64c1c8c2-6804-4cfa-8e97-3d314c89481b,2020-11-25,76247.81182148076,Theft,65,Approved,1,1,1,1,0,1
213f8f78-f98d-4ea4-9bd9-72997a02e030,25.0,Male,Divorced,134042.0,Mariamouth,3e449356-69f7-48fa-989d-c13204b888bd,Home,29,2573.254587231551,552085,8,21,9bdf2d7e-305b-48e5-b349-3337533211ea,2022-07-14,56063.82538742869,Medical,312,Pending,0,0,0,0,1,1
01566819-326c-42f2-98b5-2f47035eea09,73.0,Female,Married,180470.0,Matthewfurt,8ec87644-8963-4cd0-9c19-6a07ecf7d756,Auto,29,3189.369190035378,358564,7,18,0a1f029b-5b16-4249-8207-205ce224a432,2022-04-15,,Theft,277,Rejected,1,0,1,1,1,1
df245058-f573-4da6-881e-0ab883f7876c,45.0,Female,Single,179344.0,Darrellville,31a98794-2528-4aaa-bfc7-4c267ab46a8e,Home,28,1796.4969234388045,733031,1,26,9eb9f486-a2a7-463b-ad10-75c6c1808504,2024-02-12,36635.60851798391,Accident,279,Rejected,0,0,1,1,1,0
b9472048-c588-4c57-a440-8e0f5440463d,19.0,Female,Married,191049.0,South Markmouth,9ac8a081-195a-4abd-ac98-e6742c409556,Auto,25,4980.560622084266,164781,4,7,aa61fd21-af8b-48f7-b4bd-0712c3ed1164,2024-07-28,62842.420521204134,Accident,47,Approved,1,0,0,0,1,1
8c044929-f702-4f4c-b9c7-917b49edba67,35.0,Female,Single,196773.0,Susanmouth,752a5cc3-87c3-49ca-9157-4c0257e759d5,Home,5,3315.7121636923835,453340,1,8,593e699e-71d5-489f-8d23-610fda036c12,2024-02-21,67152.6778534249,Accident,133,Rejected,1,1,1,0,0,0
98652da4-b77c-4827-8c98-0a11059fbaea,79.0,Female,Single,157837.0,New Danielle,a514e9ed-0e78-4819-a45c-28a278612889,Health,17,829.7029728495197,711649,6,11,45c823a2-726b-46ad-9d23-c45b11f0770c,2023-02-21,36808.752277588756,Medical,147,Approved,1,1,1,1,1,0
cbc41585-b578-496b-873f-1605e50575a2,41.0,Male,Single,144166.0,East Justin,dd511d0e-90d8-4b47-80a5-98c833cf823d,Health,26,3116.518256681296,978908,6,9,1b9f4ff5-3d3d-406b-bc77-6e7ab7328d80,2024-04-15,6289.152089339579,Accident,195,Rejected,1,0,1,0,1,0
d7676aca-dcd2-434b-ae9e-5a839cfb9fc4,71.0,Female,Single,106797.0,Sullivanborough,14f00927-ad28-4333-96d7-4c6da4373daa,Auto,9,4669.428185050998,342010,1,4,ca1c3c22-698c-4c1b-9d96-a9712f4dc771,2020-12-11,90438.59014086706,Medical,346,Pending,1,0,0,1,0,0
b04b75ae-4686-4fe2-b16e-acc5d6d22f64,80.0,Female,Divorced,49530.0,East Triciaview,f53bf208-fed5-4f43-8e3a-5bfe9e887bbb,Home,21,2943.0921708499486,281327,8,25,88aeb709-1363-4b00-9092-36b167eae318,2024-06-12,62991.39371402367,Medical,331,Rejected,0,1,0,0,0,1
3dad835b-d242-4185-921a-1bacede0adfd,39.0,Female,Married,28952.0,New Rodneyland,0b982fdc-4349-44e8-a150-fac37be3aa91,Home,29,1298.59231473426,383007,6,5,08f53411-3f82-410f-88d8-64523f37f893,2024-01-26,47810.00332466149,Theft,92,Approved,0,0,1,1,0,0
59b7e617-0deb-4986-8bdb-08cc27157ffd,23.0,Female,Single,,Port Elizabeth,d8714a9d-e863-4745-90ca-f55565fa4a3f,Health,13,1478.6007090553062,790260,4,2,3c8f9770-d5b7-46f6-bb01-63fd2d88fd98,2021-11-18,96420.99010638958,Theft,5,Approved,0,0,0,1,1,0
304e178c-e701-4b95-8b0b-02513e14e0de,70.0,Female,Married,35247.0,Port Frankmouth,7b46ca78-253e-4d28-9ab3-376b6e965b8a,Auto,4,,317797,7,18,05e6480f-a8cf-46d6-9b89-1faaab9b6078,2021-10-17,26235.41694563917,Medical,324,Approved,1,0,1,0,0,0
b41bc4e7-6527-43bc-943e-ee5e1d7381d9,49.0,Female,Married,100645.0,East Michael,b4488d14-089d-43c0-9eeb-e5e3afc784bd,Auto,21,3084.894782865333,198211,0,3,9550a2a7-8b7d-4f38-85ef-55ea13736dfa,2023-11-04,23465.6452077984,Accident,0,Rejected,0,0,1,1,0,0
64df88bd-ac5b-4ebf-8d24-3f79105c73e8,39.0,Female,Divorced,162458.0,Leebury,3653bdfa-ea55-4e5e-8c2c-ba00a269c27e,Home,10,2569.4422737124846,888115,1,10,2ad2d407-1ab0-4afe-bea0-f08f0dd83299,2020-07-11,5077.002010576622,Accident,310,Rejected,1,1,0,0,1,1
83828271-f744-4c96-b062-0518a8c7ebab,71.0,Male,Single,30214.0,South Helen,76dcb324-ca91-4019-b47d-32e9a6fecaa6,Health,9,798.6309693949482,413567,2,29,dfd8fc94-a4af-4784-ae29-e893269569c1,2021-08-28,47978.14460914643,Theft,102,Rejected,1,1,0,0,0,0
759524d1-2113-4f48-863e-776be1828e58,38.0,Female,Divorced,36280.0,South Sarah,d4004586-c172-47c2-9242-ae0796329d4a,Auto,17,,421397,2,23,a94325fb-3c48-4d43-af94-41d1964b6fa4,2023-06-03,91952.1778170301,Accident,136,Approved,0,0,0,0,1,1
8c7b25ca-72df-4495-89c6-5ceb139b2ef0,76.0,Female,Divorced,188763.0,Brandishire,3d8d2761-261c-4e73-9067-4748e66fd9a5,Health,23,2458.4439769876144,136464,5,5,e6ac9df6-7e5b-4471-8e81-b738dfc278e4,2023-06-12,99435.60408026255,Theft,231,Rejected,0,1,0,1,0,1
81b4bd45-2214-411a-8e37-e3942d5a5114,62.0,Female,Single,66284.0,Port Joyce,64170b6a-fe5a-42af-aa1d-1a76ce7c20cc,Auto,16,,385083,6,6,f1d78aea-e331-4f71-9dee-aff1e1e215b3,2020-03-07,91867.35169844743,Medical,258,Rejected,0,1,1,1,1,0
f1b36432-a833-4e9b-b4c7-8c092ed1c967,68.0,Male,Single,86851.0,Lake Jill,ea4c4742-2130-4ddd-b486-3a36d531e252,Home,22,,527311,4,22,0a7b31af-ae26-49ce-b6e2-7de0973fb034,2022-12-12,,Medical,6,Approved,0,1,0,1,0,0
97fdc366-3ce0-4d34-93e3-5cb7c3039122,21.0,Female,Married,101730.0,South Daniel,4a8c77f6-0a1c-4891-a5f1-af5648facc3b,Health,21,4940.211134718708,377839,9,25,ae547405-fbc9-49ec-8e3d-a4e548390b19,2024-09-12,4062.274589890469,Theft,253,Approved,0,0,0,1,0,1
f361ad92-d521-4f51-909a-f1ce7d66a6b0,66.0,Male,Married,114050.0,South Stephen,9a2c7310-4817-47f3-a9e9-5d7ecef15d2b,Health,22,2883.3302616516003,877117,2,16,c95f3c2d-afa6-44da-9403-02e3823c9cef,2023-07-17,96409.4279629303,Theft,162,Approved,0,0,0,1,1,0
00cebd27-9171-4e99-bbf3-4c464249a6a7,77.0,Male,Single,198250.0,West Steven,b7eed722-2723-4e67-b678-558df3028ae6,Auto,29,897.6243794248312,212656,8,26,0a7ecb90-1a97-4d37-bd64-b75d5a5d1c2e,2024-10-14,98684.40638379943,Medical,243,Pending,0,0,0,1,1,0
d87ce036-0af8-4121-9568-7a5de0e90d8c,77.0,Male,Single,161833.0,Kaylaburgh,c1841db0-10c0-4251-85d7-d5b197ad869d,Auto,10,4343.4589659766325,382616,2,19,b6e0fd4c-ce7e-43fe-b0dd-a97e90e8f344,2024-09-05,21725.43549355045,Theft,92,Pending,1,0,1,0,0,1
8b149fc1-d8da-42e5-8565-308586e23ebd,22.0,Female,Single,125126.0,Port Nicholasport,efbcc5bd-d92c-482f-aa8c-b4a397923b19,Home,11,2216.1433820967454,686356,9,20,63f6a50c-9e21-47f1-baba-b6cad6e5b477,2022-03-05,37818.46397055108,Accident,154,Pending,0,0,0,1,1,0
85419af2-98f6-449f-9b5c-2d732fa25fb9,74.0,Male,Single,119023.0,South Jeremy,939a66a8-d39a-465e-a7e5-1dc78dca31a7,Health,29,4156.650391266483,210894,10,25,03c24190-c420-4237-9b7b-3ba55867c410,2023-03-18,327.0038111456265,Medical,266,Pending,0,1,1,1,1,0
026ea566-6dd5-4954-8026-201c4c79766f,38.0,Female,Single,180134.0,North Judytown,57847932-f925-4f81-890f-83602ff18380,Home,7,3967.1943308936898,235924,1,17,a31b3ee4-84d5-4d78-8d5f-70e8e4a4dd45,2023-11-15,75702.16963385302,Medical,336,Rejected,1,1,0,0,0,0
1da6bbab-1663-46a8-adea-0044d2586c0c,70.0,Male,Single,151693.0,East Kimberly,5f119d72-9457-4737-8ec9-ab06ddb7bb80,Auto,3,3076.5301651089057,320185,0,1,125c9219-7c92-4317-ba07-44f26482c5e3,2022-06-06,84962.29805317106,Medical,18,Pending,1,1,1,0,1,1
810c1709-fbd2-4314-a772-882cb11104ef,21.0,Male,Divorced,92278.0,Jasonton,51dc6fe2-bd67-4ee1-b12f-5ae25bc39cf7,Home,18,1639.293790780078,602199,10,20,39277ee4-08eb-4e39-bb44-1b0df871e8c9,2024-01-07,3621.6103051618074,Accident,2,Rejected,0,1,1,0,1,1
e1e076ff-bb88-46e2-800a-cd9c740795d9,30.0,Male,Single,189808.0,North Christopherville,9bba3031-051e-43f9-80fb-399beb1adf32,Home,29,,765499,2,21,8e0a7fc3-7485-4fd2-8da4-740b63b1902b,2020-01-18,46629.074844327,Theft,214,Approved,0,0,0,1,0,1
0a50fdd9-8fd2-43bd-8cfc-990e3f2ae96f,74.0,Male,Single,102110.0,Port Megan,82986dd0-10f7-4a31-aa96-973a52d93d78,Health,17,2958.3542737201515,976125,3,13,8e255f60-8519-4da0-a016-fb18a752a959,2024-02-20,48244.94844817878,Theft,132,Pending,1,1,1,1,0,0
22e78a29-1e93-4f61-9fd0-a393cd584296,78.0,Male,Married,103521.0,Phillipsview,145c42a2-4d11-4d9d-a0c7-cd3acc78884b,Home,23,1456.2939870153878,361932,10,21,e5124219-feab-42df-8659-7f75bfe3811a,2021-07-26,14775.852828051813,Medical,127,Approved,1,1,0,1,1,0
46ec043b-d934-406a-be76-3c6d04ebce50,27.0,Female,Married,38479.0,Lake Teresa,ea76f962-e67f-40e7-8428-bacc9f0e1d96,Home,19,1391.0133747041025,322197,5,11,b76f4c92-3c7b-4f61-9c11-92b8fc2d11f6,2022-11-26,46963.013383797865,Accident,233,Pending,1,1,0,1,0,0
ba75b028-a4c7-4a74-bfb3-0f0956ceb320,43.0,Female,Divorced,158041.0,Lake Raymondchester,06d7fb00-f9f6-4743-861b-c16fdcee9390,Auto,6,2068.627102480168,462412,9,9,e5977a91-db46-4a72-b8ad-3b0699ee3308,2021-07-02,49714.508543693264,Theft,169,Rejected,1,0,1,0,0,0
c60ff0db-a6ef-4898-9470-6b30240e6bdb,76.0,Female,Divorced,34410.0,Jamesborough,2dbb859e-901d-4cc3-a499-b11fbbba2a02,Auto,8,4032.988568623347,530534,3,24,65ccfec5-87db-4814-b460-3efcac5fb2c6,2022-12-04,337497.0607690953,Medical,50,Rejected,1,1,1,0,0,1
d8497a30-d5a5-4da9-b84f-40a6bf47ffc5,42.0,Female,Divorced,21484.0,Harrisville,0a859ed8-5760-425c-a954-97b5468cfbac,Health,15,3883.6008614653165,251670,0,3,c975bee7-d241-46b0-8f62-801b950bb359,2023-04-28,67073.14271265885,Theft,282,Rejected,1,1,0,1,1,0
69b81e35-0a4c-424e-834a-04d7e499a9b6,45.0,Female,Divorced,168224.0,Danielburgh,4d94b8ed-d216-48e1-838c-7c86aa5ce296,Auto,30,2643.962190102079,377852,0,18,589a043c-8ab7-4d1b-becd-0e3edc7ce74c,2024-04-14,24207.2871820476,Accident,136,Approved,0,1,0,1,1,1
d6e5b456-3279-488c-b4fc-bd214ef94666,26.0,Male,Divorced,52181.0,South Anthonyberg,57718fed-af6c-411e-8139-2bc105f8fadf,Health,28,4546.847142685332,778184,1,8,b4086a78-fe89-4c7f-bbd9-d5847a798752,2024-07-10,71304.36521918947,Accident,156,Rejected,0,1,1,1,1,1
08aacec8-60d9-4544-93d3-71d59047ecaa,67.0,Female,Divorced,151141.0,Kathrynfurt,a78f4ab5-6925-4dea-8a28-12db4c85cf6c,Home,15,4195.820768300781,26381,6,3,0b72b853-3f92-45e5-ae44-fc7c091f3a3c,2023-05-28,,Theft,178,Approved,0,0,1,0,1,0
31d49f39-b3a1-47c3-a0b2-7690e154e925,34.0,Male,Single,66572.0,Jeffmouth,0bf5ee42-179a-4e63-9072-4e1c139a5845,Home,6,4791.294165962095,99253,5,20,42d06bc3-595f-434a-9ba9-bd1ebf0ad200,2020-07-01,99055.80668196327,Medical,64,Rejected,0,0,1,0,1,1
361c69d3-1d06-47ba-bc60-02e3f47bd7a2,41.0,Male,Divorced,195226.0,South Robinstad,b9240830-1c0d-408a-85dd-43f1d7504309,Home,30,1039.5144625507821,894951,3,7,29d54d0c-28c7-487a-9e11-e01e380bd467,2024-10-04,5395.4041901229975,Theft,128,Rejected,0,0,0,0,0,1
aee0227b-bdcd-40d0-861f-035a2b3c7e4d,24.0,Male,Single,74065.0,Port Ashleyton,de056a85-71f6-488b-bb41-943096393eef,Home,4,,991794,10,8,32b130c6-d63e-48ad-bada-7787ba706d16,2022-08-13,34425.83449300008,Accident,333,Approved,1,0,1,1,1,0
760421f3-6ebd-42a3-88b8-5e891489aaac,31.0,Male,Divorced,68424.0,Duarteland,a3254de0-3863-4776-b987-22c4fc5ab4d9,Home,10,1036.9537369510085,775178,2,0,b33b47d4-7899-4842-9861-65a0f477f175,2020-07-01,35943.0197060726,Accident,12,Pending,0,1,0,0,1,1
518b2ec8-14f2-4ee0-9997-6f4eadfb6d27,53.0,Female,Divorced,91118.0,Norriston,f63786bc-d75d-42d0-960a-b5ef095f2748,Auto,26,3251.694461098935,492728,1,22,c847faf4-8410-4b72-9a83-f49d4531f879,2021-07-19,82764.27461129916,Medical,105,Pending,0,0,0,0,0,1
de636f08-54e1-4171-9a9b-ca492f4775da,26.0,Female,Married,39405.0,East Erin,4adf8327-a5ed-4b13-87ea-b79d18955864,Home,17,1677.4077033539322,726878,2,25,8ce9cd43-1b44-464e-8c75-1a06b51acd04,2021-11-12,96489.57870708733,Medical,7,Approved,1,1,0,1,0,1
e4c9e935-55d2-406f-a685-ae1edb53a1c7,55.0,Female,Divorced,31396.0,Scottshire,acc9b858-f26e-43a6-b96f-d5cbe2708b34,Home,24,1263.0411833726212,819262,0,12,0f1a3886-2620-4950-ac96-f00e916d12bd,2020-10-17,,Medical,313,Pending,0,1,0,0,0,1
008e2d52-5762-4862-a19b-e6db3a72eff4,48.0,Female,Married,161149.0,North Ericland,e57b1294-e9f8-45f7-b1f8-a08fb29a1e82,Auto,6,2162.4126564068456,361888,4,15,d331777f-e462-49ab-8052-080381cc3497,2020-07-02,27696.179265411432,Accident,225,Approved,1,1,0,0,1,1
253ef8ed-f993-4d22-8b01-234aec8cb352,33.0,Female,Divorced,133653.0,Port Ryanchester,17fa9eb8-f7f5-4543-88e5-25e999f1dce0,Auto,24,2525.54613405298,785481,2,19,e3de7ce8-ddc8-4637-913c-e9770471325f,2024-01-08,9878.491224020987,Medical,168,Pending,1,0,1,0,1,1
1d778500-9d6c-4a7b-85e8-534980eb2753,49.0,Female,Divorced,169871.0,Cobbtown,e11e0d90-4e28-43b8-9c1d-17e114a7ac0c,Health,8,4553.363319757329,770827,3,15,64ed141d-5b3e-405a-bd11-a239bdc2bff4,2021-04-26,33065.35512995522,Accident,43,Rejected,1,0,0,0,1,0
c9e8b121-8705-470f-87cf-16a906792c79,44.0,Male,Divorced,64845.0,Jacobstown,3c043355-3101-4577-9af3-4a0824002605,Health,1,4761.875786766471,771846,2,4,eb6973cf-50d3-4146-af15-f2531449ae5d,2022-04-15,82507.732060735,Accident,289,Approved,0,1,1,1,1,1
56077f7e-2038-4ffc-9eef-e63e0fc7ef6b,43.0,Male,Married,49827.0,North Melissaton,f24a7e86-29aa-4436-b2c9-8efa2bab634e,Health,28,,700633,5,8,69754895-30b1-422a-911b-6d3b2c57b52e,2024-02-05,90296.57409562165,Accident,169,Rejected,1,1,0,1,1,0
f2994dc3-b014-4968-b933-e82703842f5a,80.0,Male,Single,149779.0,Lake Anthony,e09dca35-ba09-4b68-9aab-e73d2bc1e33b,Home,25,1716.0026077832465,368899,3,10,1d08c5a3-265f-4763-955e-96f33cf83dae,2021-11-06,32210.76570633091,Accident,144,Rejected,1,1,1,0,1,0
f67ecac0-1c9d-4526-9636-577f775fde6c,20.0,Male,Single,144282.0,Port Reneeberg,918b3201-9c5b-4d2a-badf-930d694672fc,Health,25,745.4417697176851,893563,8,16,cfb8b0a6-b82c-41d3-8e8e-08b7d7303967,2021-09-29,93457.21309481189,Medical,243,Pending,1,0,1,0,0,0
d88188bc-af7e-48ae-bd62-0379b153248e,42.0,Female,Single,104686.0,Jacobton,f66df8c3-e656-450f-9955-70de73571733,Auto,2,699.7147880041615,878271,6,19,92627309-9702-450d-bc10-e1fa085be331,2023-08-13,4644.857981794562,Medical,268,Rejected,1,0,1,0,0,1
17593fc6-7515-4f79-bb67-5e6c056427b4,29.0,Female,Single,76609.0,Allenton,eb574464-ec7d-4726-80c6-43e3cd0e532a,Home,6,3227.526474567017,784854,8,16,a7a9af93-5ac6-49ca-9a1f-5fb7aeaa2c02,2024-08-11,82603.13925021453,Theft,206,Approved,1,1,1,0,0,0
0ad7a53a-2776-44a0-b235-ef9653fec715,49.0,Male,Married,173428.0,Craigside,4bffdcfe-33b8-4397-a72f-b009b7b9ada9,Auto,6,2069.4292300112384,658217,0,3,8ad6e91f-cacc-48d5-a5b9-6c7769f75238,2020-03-09,78442.45051265482,Theft,76,Pending,0,1,1,1,0,0
4fa48bc1-d4db-418c-8137-4e19c553bd19,47.0,Male,Divorced,74276.0,Ramosstad,aaad74ab-c687-401b-b7d7-47e91b0e51a6,Home,5,2223.12512915798,207612,10,5,c8a411c1-22ab-4d04-a633-001e751a4055,2024-07-31,18033.960701541608,Accident,294,Pending,0,1,0,1,0,1
892b3683-d10f-4d23-a756-2a7588eeeddc,71.0,Male,Divorced,166932.0,Lake Patricia,792e301b-26ca-48e9-87d7-2b12c59874ec,Health,19,,300079,8,23,06e2f232-b45d-4ace-828a-5d8e1c5f95d8,2024-08-26,89929.4157934181,Medical,291,Approved,1,1,1,1,0,1
6b54b7f8-0f48-454e-b909-2c25bc685527,80.0,Female,Divorced,157614.0,Hamiltonville,c8be9ebe-3842-488f-ba77-0c1e0bb71e84,Auto,9,4945.971110304042,28717,2,9,c08e8904-2bbe-4c6a-9f4f-fd8de7fe3197,2024-08-03,52691.67605661311,Accident,283,Rejected,1,1,0,1,1,1
84448b0d-08be-4718-8908-307dc8bf8042,50.0,Female,Divorced,120592.0,Cherylstad,45c156c8-b631-48f7-baed-bb75b00d2f35,Home,24,2298.9351570627077,374913,0,23,e570a4cb-b634-4b6e-9b7e-6416ecadd28b,2024-02-18,75404.89480611391,Accident,0,Approved,0,0,1,1,1,1
11569cd3-ab38-40d2-a8b5-8dec5f85d48c,42.0,Male,Married,37664.0,Taylorhaven,fc2a03ed-c746-4e66-87ff-c04ec09bf492,Auto,6,4166.735097596277,266696,8,20,348dbcac-a738-4ec2-8c07-d1266e8046ed,2024-07-11,54828.4594042534,Accident,198,Approved,0,1,1,0,1,0
6cadb13c-6bc3-44f7-afbf-a8aa874e468c,,Female,Divorced,,East Nathanshire,3050524b-390f-436b-bc44-7a26d8f5ce3a,Health,28,1726.045039496636,637231,0,5,eba21f52-d1ac-43a8-ab34-b37db89e54ac,2022-01-12,56537.535550614135,Theft,163,Approved,1,0,1,1,0,1
f4457f47-9f5b-4458-81dc-709a1810b405,22.0,Male,Single,154915.0,Shieldsborough,e2095d38-0b3a-4b30-99ed-d556a392a3e7,Auto,19,3109.1073878700745,888838,0,1,59728aa9-7832-4a46-acf3-d0882489f586,2022-01-09,15238.641020058272,Accident,23,Rejected,1,1,1,0,1,1
0d80d20b-1465-4e5f-9bc2-1c0b58001d29,44.0,Female,Married,68753.0,Morrisonberg,a659c322-d64c-446f-8ebe-4f0a1cc79e16,Home,16,1602.4069122623578,259255,7,3,26d29405-c268-4ab4-978a-bfbf247728e9,2023-06-13,2357.6748992895655,Accident,289,Approved,0,1,1,1,0,0
c0c30aa3-e394-468f-ae1c-03d6655b432a,45.0,Male,Married,43397.0,Port Tracy,79bb1745-5189-4840-b97e-00e6c5d1f643,Home,2,4956.811457071675,30189,6,29,0e6cd12c-da1d-4996-a2a4-69eb084343b7,2024-03-08,54936.414668945756,Medical,251,Approved,0,0,0,0,0,1
e8ac2f06-3b0e-4179-b49c-9868325a87dc,31.0,Female,Married,118661.0,Andersonburgh,d1532d76-b8c4-4864-9c59-fc14b0f8878e,Auto,3,,968144,4,10,0ae45721-c18e-4350-a0a0-1a732f3cd9a6,2021-12-10,37277.47057951684,Medical,43,Rejected,1,1,0,0,1,0
b2d8a0b9-1636-4077-a107-e8a285ef3684,61.0,Female,Divorced,65262.0,New Stephanie,2adfe5e7-1f65-4973-9f02-aae0da30f82c,Auto,14,,756198,3,9,9a0d5c84-3392-43c3-9507-f34d17fe4134,2021-10-16,19874.0824285529,Medical,151,Rejected,1,1,0,1,1,1
7796ab67-6cbe-45cb-834d-3e4a49391eb4,40.0,Male,Single,88856.0,Chelseyberg,db957e54-0583-4663-9239-bf88a9fd831d,Home,14,1149.1678251592552,848293,5,26,ceb71ac5-7d2a-48d0-a212-3c90c413aa84,2022-04-28,43055.31635816753,Medical,134,Approved,0,1,0,0,0,0
58a3e957-4eb5-464e-829d-b8de3082cacf,48.0,Male,Single,140997.0,Port Michelle,386bc653-bdda-4c57-bb58-2753e12119e6,Auto,17,4218.520657170788,747952,10,13,6211bb5f-a2c5-4a14-9683-2e7b7f15bd94,2020-02-13,40669.51838961996,Theft,9,Rejected,0,1,0,0,1,0
03a22f79-9216-4a98-82a8-ec6efbc679f9,38.0,Female,Married,179570.0,Edwardsbury,7f278179-0cf2-4c24-affe-9926d754b004,Home,28,1989.3322928519551,526476,6,10,1ffb3419-534f-48f7-a4f4-496aabf4bf7f,2022-06-20,52491.71857729068,Medical,220,Rejected,1,1,1,0,1,0
0d21367c-f2fa-4927-8e9b-5a6d92182402,67.0,Female,Single,114758.0,North Monique,309a2318-524b-417b-bc92-9d2deacc8220,Auto,22,1656.8511626570046,380879,8,6,43cbb98c-223b-4f8f-a061-3cb87224362c,2024-05-03,32557.160344428397,Medical,46,Pending,0,0,0,0,0,1
c7e57be9-cc69-4364-93cf-c8647ca29dc6,33.0,Female,Married,132625.0,New Michaelmouth,6bddea4b-e553-4942-83db-e0c78cacc17b,Health,21,1958.5324097795672,415075,1,10,f040f22e-7b10-4427-b4b6-3828f99f50f5,2024-01-10,51017.54293441762,Theft,314,Pending,1,1,0,0,1,0
e90ac563-83b7-4a45-a227-7d7390f56c2e,68.0,Male,Single,126956.0,Matthewhaven,472076e2-663d-495f-a71e-faf625106ef4,Health,1,4317.490603223647,886662,5,26,6f16387d-cf2f-4a25-a242-d90a4dfd4551,2021-11-01,60420.62155918878,Medical,340,Approved,1,0,0,1,0,0
56f2e8e0-b68e-4330-baf5-d42589de0cea,51.0,Female,Divorced,132980.0,Sandraview,41b41249-9ed6-446f-8119-c3d20db1b355,Home,18,,245849,7,26,811bc958-77b9-4bae-838e-ad8487ad30ff,2022-05-30,26463.86884565184,Medical,128,Rejected,1,0,1,1,0,1
158c5ffc-997b-4826-98a3-54d7ce91a3a4,41.0,Male,Married,99384.0,West Louis,43c9bfd3-e148-4472-936d-dfd5c3b1616e,Auto,14,3884.4179994868914,770415,7,22,4f781782-83a4-4e40-bb35-535833a21a5a,2024-02-06,15688.503967312625,Medical,335,Approved,1,0,1,1,0,0
0ba5292e-cb90-4040-bb79-8ff8f65147ea,68.0,Male,Divorced,95527.0,Madisonville,96ab5857-4ddd-4e0a-811e-1b44927ab735,Home,24,1845.277180461378,972970,8,15,22e6a565-a2af-42b8-b53b-a797e5ec0bbf,2024-06-02,2383.9147568095364,Medical,118,Rejected,1,0,0,0,1,0
0722ceb5-5141-4a57-bb19-3cc216f745e6,18.0,Male,Married,32607.0,Hansonhaven,a09ea8a5-ab4e-4b22-a84c-1024d16846b3,Auto,22,539.7367724155408,140008,10,25,c7eedecd-e417-404f-b4ef-0a3835dd0480,2023-11-24,57918.35467431234,Medical,325,Approved,0,1,1,0,0,1
0fcf0403-6cd5-4778-a561-46d3c55cedb2,49.0,Female,Divorced,75846.0,Kristaborough,e5b89251-7c38-4172-8ba6-fb6cdf99465e,Home,20,4823.431873002725,888139,3,9,933c5059-a9f4-41bc-a1d0-d84f087208e0,2023-09-14,8604.614761671517,Accident,224,Rejected,1,0,0,0,0,0
f4e18e70-fdd2-4434-9a25-058f4ed2c60b,69.0,Male,Single,47570.0,New Henrybury,dde9bba2-40b4-4b0d-8e11-5c03680e630a,Health,15,2419.6981443060185,668777,6,28,9dfe4ab9-5967-45cf-8395-5ca6228153b5,2023-04-19,28989.19622277094,Medical,45,Approved,1,0,0,0,1,1
c08dfc13-32c5-4738-aa54-ec35015383cd,23.0,Male,Single,59556.0,Port Shawnmouth,7491e8ac-41f4-465e-8e5b-338705ee4278,Health,26,4800.859158590998,75909,10,2,1efd4984-a77f-45b4-bee2-9c2002da45f0,2024-03-10,79205.24484787163,Medical,115,Pending,0,0,1,1,1,0
e3dd5758-baa3-47e8-a2f8-1c3693e08d4e,80.0,Male,Single,121811.0,Antoniohaven,9d283292-10e1-4c55-8296-dd53412c57bd,Auto,17,960.7359168674477,106331,3,4,deba422a-59e0-43e1-bcd0-92fa2099d808,2022-05-07,72413.82961783394,Medical,115,Rejected,0,1,1,1,1,1
b68b2b1b-8b9a-450d-a283-0ae9d9e9ecd7,33.0,Female,Married,71988.0,East Charleneborough,7c0709ae-0ac7-4a3f-8c04-918d04eb287a,Auto,22,2951.1013592485083,592914,2,14,d6663355-5377-49a4-aaf0-cee09e228949,2021-06-26,85949.78913011785,Medical,287,Rejected,0,0,1,1,1,1
